tx	padj	cluster	direction	prot	product	ko	Uniprot_ID	Human_ortholog	Ortholog_names	7	8	9	10	11	12
XM_013090882.1	0.998039880343742	NA	NA	XP_012946336.1	Abelson tyrosine-protein kinase 2-like		P42684	ABL2 ABLL ARG	Tyrosine-protein kinase ABL2 (EC 2.7.10.2) (Abelson murine leukemia viral oncogene homolog 2) (Abelson tyrosine-protein kinase 2) (Abelson-related gene protein) (Tyrosine-protein kinase ARG)	0.986795994010061	0.957280951901029	0.8177772403078	1.13135573443981	1.16684737912914	1.13240889202312
XM_013090883.1	0.703631712275795	NA	NA	XP_012946337.1	uncharacterized protein YER152C-like		Q8N5Z0	AADAT KAT2	Kynurenine/alpha-aminoadipate aminotransferase, mitochondrial (KAT/AadAT) (2-aminoadipate aminotransferase) (2-aminoadipate transaminase) (EC 2.6.1.39) (Alpha-aminoadipate aminotransferase) (AadAT) (Kynurenine aminotransferase II) (Kynurenine--oxoglutarate aminotransferase II) (Kynurenine--oxoglutarate transaminase 2) (EC 2.6.1.7) (Kynurenine--oxoglutarate transaminase II)	1.79112834066884	1.64739994025624	1.66609449307218	1.50269899479522	1.43943610131069	1.5885951577928
XM_005113106.2	0.18026496575739	NA	NA	XP_005113163.1	very long-chain acyl-CoA synthetase-like		O14975	SLC27A2 ACSVL1 FACVL1 FATP2 VLACS	Very long-chain acyl-CoA synthetase (VLACS) (VLCS) (EC 6.2.1.-) (Fatty acid transport protein 2) (FATP-2) (Fatty-acid-coenzyme A ligase, very long-chain 1) (Long-chain-fatty-acid--CoA ligase) (EC 6.2.1.3) (Solute carrier family 27 member 2) (THCA-CoA ligase) (Very long-chain-fatty-acid-CoA ligase)	1.36765675878414	1.3104538225321	1.30042124891084	1.55110136727052	1.50522762723287	1.73115477224026
XM_005113108.2	0.0535879768190257	NA	NA	NA	NA	NA	NA	NA	NA	1.10667687597548	0.980617680309053	1.33914341583286	0.808510419067554	0.837051318601421	0.772140645246578
XM_005113120.2	0.990208049372927	NA	NA	XP_005113177.2	proline-rich protein 11-like		Q96HE9	PRR11	Proline-rich protein 11	1.80969597706363	1.73001993938811	1.48178690093553	1.83591394320397	1.46053194604528	1.76285123254586
XM_005113124.2	0.704422912601688	NA	NA	XP_005113181.1	putative dimethylaniline monooxygenase [N-oxide-forming] 6	K00485	P49326	FMO5	Dimethylaniline monooxygenase [N-oxide-forming] 5 (EC 1.14.13.8) (Dimethylaniline oxidase 5) (Hepatic flavin-containing monooxygenase 5) (FMO 5)	1.01082150538635	0.975548488656782	0.685107653627112	1.11523082838566	1.13349761697253	1.17564868523754
XM_005113126.2	0.0607315032789219	NA	NA	XP_005113183.1	melatonin receptor type 1C-like		P35372	OPRM1 MOR1	Mu-type opioid receptor (M-OR-1) (MOR-1) (Mu opiate receptor) (Mu opioid receptor) (MOP) (hMOP)	3.29350218199168	3.20777287327625	3.36742025192901	2.73324151218155	2.992824392618	2.53286304266558
XM_005113127.2	0.721515782707698	NA	NA	XP_005113184.2	pre-mRNA-splicing factor SYF1-like	K12867	Q9HCS7	XAB2 HCNP KIAA1177 SYF1 PP3898	Pre-mRNA-splicing factor SYF1 (Protein HCNP) (XPA-binding protein 2)	3.74239460808401	3.64865147384952	3.64165982276507	3.9863876965908	3.72868859358223	3.82724612186594
XM_013090890.1	0.99999861640293	NA	NA	XP_012946344.1	organic cation transporter protein-like	K08202	Q9Y226	SLC22A13 OCTL1 ORCTL3	Solute carrier family 22 member 13 (Organic cation transporter-like 3) (ORCTL-3)	1.10683276840671	1.20251444437389	1.15609180023526	0.972421563081586	1.13220495821492	1.10786940303469
XM_013090891.1	9.95311894189927e-06	B3	DOWN	XP_012946345.1	protein-tyrosine sulfotransferase 1-like	K01021	O60704	TPST2	Protein-tyrosine sulfotransferase 2 (EC 2.8.2.20) (Tyrosylprotein sulfotransferase 2) (TPST-2)	1.53602967290756	1.38191448508936	1.65948036432575	0.857166759307806	1.279729899224	0.990709874172455
XM_013090892.1	0.0663146464660171	NA	NA	XP_012946346.1	eyes absent homolog 4-like		A6NCB9	EYA1	Eyes absent homolog (EC 3.1.3.48)	3.11919672967394	3.1140624436813	3.35197432057148	2.81235125376519	2.92548520719452	2.6233105732089
XM_005113134.2	0.917134072857004	NA	NA	XP_005113191.2	dentin sialophosphoprotein-like		H7C3J6	SAMD11	Sterile alpha motif domain-containing protein 11 (Fragment)	3.00987081010197	2.81378968452982	2.89558083073535	2.91964663811333	2.77242501759322	2.82747893215772
XM_005113135.2	0.923747163436415	NA	NA	NA	NA	NA	NA	NA	NA	5.96180695674121	5.93534848946657	5.76222303740543	5.92158847109236	6.00381499276384	5.93189033371431
XM_005113136.2	0.518914830937124	NA	NA	XP_005113193.1	uncharacterized protein LOC101858241	K22814	P08912	CHRM5	Muscarinic acetylcholine receptor M5	0.696109517145954	0.685050404059029	0.548644035081265	0.42791128064627	0.41442961691192	0.497731186050525
XM_013090896.1	0.993780700869866	NA	NA	XP_012946350.1	MORC family CW-type zinc finger protein 2A-like		Q9Y6X9	MORC2 KIAA0852 ZCWCC1	MORC family CW-type zinc finger protein 2 (Zinc finger CW-type coiled-coil domain protein 1)	1.19935907562006	1.0578648252157	1.05197767970419	1.01417418638996	1.15247029208656	1.12661237726602
XM_013090898.1	0.968480080306124	NA	NA	XP_012946352.1	solute carrier family 22 member 8-like	K08202	Q9Y226	SLC22A13 OCTL1 ORCTL3	Solute carrier family 22 member 13 (Organic cation transporter-like 3) (ORCTL-3)	1.87935437510318	1.94547459675421	1.65133440348877	1.80025302319628	1.77875912959924	1.99453566087519
XM_005113140.2	0.00684139193242536	B3	DOWN	XP_005113197.2	dnaJ homolog subfamily C member 5-like	K09525	Q9H3Z4	DNAJC5 CLN4	DnaJ homolog subfamily C member 5 (Ceroid-lipofuscinosis neuronal protein 4) (Cysteine string protein) (CSP)	5.31561195579848	5.31980321000345	5.38444453373173	5.03111668951284	5.00966911019445	4.68320853568905
XM_005113142.2	0.998039880343742	NA	NA	NA	NA	NA	NA	NA	NA	1.60966039678206	1.78862938708879	1.50915495941441	1.70414154035057	1.67806534718097	1.78155671143869
XM_013090903.1	0.00522463418795299	B3	DOWN	XP_012946357.1	trafficking protein particle complex subunit 13-like	K20310	A5PLN9	TRAPPC13 C5orf44	Trafficking protein particle complex subunit 13	4.31413507632028	4.36204861183238	4.60494564940694	4.0672388472662	3.79431013305987	3.60369752246978
XM_013090902.1	1.07512833994258e-06	B3	DOWN	XP_012946356.1	SPRY domain-containing SOCS box protein 3-like	K10345	Q6PJ21	SPSB3 C16orf31 SSB3	SPRY domain-containing SOCS box protein 3 (SSB-3)	4.63318255967059	4.7728288039206	4.8490018193804	4.04070576212025	4.17905018980828	4.14566542049528
XM_005113148.2	0.474932936463331	NA	NA	XP_005113205.1	cAMP-regulated phosphoprotein 19-like		Q96DM1	PGBD4	PiggyBac transposable element-derived protein 4	4.86294160244493	4.86692984962874	4.94152813602811	4.73308752658571	4.71987359257701	4.68676692911887
XM_013090907.1	0.993563883517877	NA	NA	NA	NA	NA	NA	NA	NA	1.86041179585829	1.98049323323151	2.30118314117768	2.09310758094848	2.17967515365326	1.90485487547076
XM_005113152.2	0.346941793743291	NA	NA	XP_005113209.2	telomere length regulation protein TEL2 homolog	K11137	Q9Y4R8	TELO2 KIAA0683	Telomere length regulation protein TEL2 homolog (Protein clk-2 homolog) (hCLK2)	2.25459649047851	2.25441383381075	2.22909521936028	2.23371373681175	2.01415680210511	1.95133956244857
XM_005113156.2	0.785864538182949	NA	NA	XP_005113213.2	MICAL-like protein 2	K21068	Q8IY33	MICALL2 JRAB	MICAL-like protein 2 (Junctional Rab13-binding protein) (Molecule interacting with CasL-like 2) (MICAL-L2)	2.3884952826742	2.40055012570256	2.38738792751543	2.21241260141202	2.32445153073011	2.37578873984479
XM_013090913.1	0.08046494276627	NA	NA	XP_012946367.1	synaptosomal-associated protein 29-like	K08509	O95721	SNAP29	Synaptosomal-associated protein 29 (SNAP-29) (Soluble 29 kDa NSF attachment protein) (Vesicle-membrane fusion protein SNAP-29)	3.11898105408433	3.21451203892665	3.36663382181151	2.83036104482702	3.04791866670315	3.14544645063238
XM_013090914.1	0.565948816428652	NA	NA	XP_012946368.1	active breakpoint cluster region-related protein-like	K08878	P11274	BCR BCR1 D22S11	Breakpoint cluster region protein (EC 2.7.11.1) (Renal carcinoma antigen NY-REN-26)	3.71507077863976	3.58158767462913	3.70291130649795	3.44109851549518	3.58249952033847	3.43210009370753
XM_013090916.1	0.000231762579920874	B2	UP	XP_012946370.1	dermatopontin-like		Q07507	DPT	Dermatopontin (Tyrosine-rich acidic matrix protein) (TRAMP)	5.47271637075137	3.45641481021416	3.91374871161394	9.26713761569428	7.59547382053159	8.48077629099724
XM_013090919.1	0.993931249282799	NA	NA	XP_012946373.1	metabotropic glutamate receptor 3-like	K04608	E7ETK3	GRM8	Metabotropic glutamate receptor 8 (Fragment)	1.78545086127833	1.74041386751604	1.85337972177327	1.59008409228517	1.71056695393864	1.80166770492794
XM_013090926.1	0.998098857318953	NA	NA	NA	NA	NA	NA	NA	NA	2.52613595711882	3.60156433620195	3.47468042803718	3.55272765418824	3.429989745619	3.25233360585146
XM_005113171.2	0.884887514083676	NA	NA	NA	NA	NA	NA	NA	NA	2.44132347934516	1.91791123233614	2.26598384009019	2.52808888753053	2.47460094813898	2.45959364047828
XM_005113176.2	0.632886609806919	NA	NA	XP_005113233.2	5-phosphohydroxy-L-lysine phospho-lyase-like	K14286	Q8TBG4	ETNPPL AGXT2L1	Ethanolamine-phosphate phospho-lyase (EC 4.2.3.2) (Alanine--glyoxylate aminotransferase 2-like 1)	3.23458798286099	3.35684812323125	3.4037133358714	3.04901440043924	3.33221725420212	3.31777725697902
XM_005113177.2	0.700037986579192	NA	NA	XP_005113234.1	protein BANP-like		Q8N9N5	BANP BEND1 SMAR1	Protein BANP (BEN domain-containing protein 1) (Btg3-associated nuclear protein) (Scaffold/matrix-associated region-1-binding protein)	2.49843008993351	2.41465251520105	2.44345903841866	2.55776137748848	2.45723185991439	2.05758446192345
XM_005113182.2	0.07020832896074	NA	NA	XP_005113239.1	eukaryotic translation initiation factor 4H-like		Q15056	EIF4H KIAA0038 WBSCR1 WSCR1	Eukaryotic translation initiation factor 4H (eIF-4H) (Williams-Beuren syndrome chromosomal region 1 protein)	5.51074701059768	5.58653688343199	5.6872748853039	5.33542898856742	5.19732689871005	5.1254796804476
XM_013090929.1	0.00269824241485525	B3	DOWN	XP_012946383.1	ski oncogene-like		P12755	SKI	Ski oncogene (Proto-oncogene c-Ski)	5.07346010962168	5.15030740334524	5.40595482657568	4.5956984647571	4.75164201846979	4.40191833615741
XM_005113185.2	0.259695844626108	NA	NA	XP_005113242.2	negative elongation factor B-like	K15180	Q8WX92	NELFB COBRA1 KIAA1182	Negative elongation factor B (NELF-B) (Cofactor of BRCA1)	2.79127790445388	2.66805630718042	2.71728994748005	3.02633298405213	2.7565393270459	2.75593596141867
XM_013090931.1	0.593597544563198	NA	NA	XP_012946385.1	uncharacterized protein LOC106013970	K05457	D9ZHQ6	NRG3	Neuregulin 3 variant 12 (Pro-neuregulin-3, membrane-bound isoform)	3.22732167304381	3.11735133964562	3.4753110404166	3.04378268459785	3.31077269846185	2.89902264756133
XM_005113194.2	0.983160979589033	NA	NA	XP_005113251.2	uncharacterized protein C7orf26 homolog		Q96N11	C7orf26	Uncharacterized protein C7orf26	3.04868561873883	3.01237693464455	2.96704796247449	3.09588633963673	2.95107339207482	3.00025103448329
XM_005113197.2	0.910773264743717	NA	NA	XP_005113254.1	calmodulin-like	K02183	P0DP24	CALM2 CAM2 CAMB	Calmodulin-2	1.45525821707409	1.57450391768202	1.41550843400811	1.54022277692817	1.51808391214892	1.58083233313959
NM_001204699.1	0.132734143996378	NA	NA	NP_001191628.1	7B2 precursor		C9JNY7	SCG5	Neuroendocrine protein 7B2	12.3041108565036	12.1893448862806	12.333183299444	12.3493406914677	12.4603553075696	12.1475410548153
XM_005113200.2	0.932552253541075	NA	NA	XP_005113257.2	calmodulin-regulated spectrin-associated protein 1-like	K17493	Q08AD1	CAMSAP2 CAMSAP1L1 KIAA1078	Calmodulin-regulated spectrin-associated protein 2 (Calmodulin-regulated spectrin-associated protein 1-like protein 1)	2.68856677691701	2.72490774002476	2.39931081367322	2.68176494069189	2.60760692292414	2.41952397551304
XM_005113201.2	0.792781988575258	NA	NA	XP_005113258.1	ragulator complex protein LAMTOR4-like	K20399	Q0VGL1	LAMTOR4 C7orf59	Ragulator complex protein LAMTOR4 (Late endosomal/lysosomal adaptor and MAPK and MTOR activator 4) [Cleaved into: Ragulator complex protein LAMTOR4, N-terminally processed]	5.32750264040959	5.42178013775355	5.40955135186128	5.2792657008465	5.09623093955767	5.11048022480979
XM_005113203.2	0.614310000831275	NA	NA	XP_005113260.1	polyadenylate-binding protein 4-like isoform X1	K13126	P11940	PABPC1 PAB1 PABP1 PABPC2	Polyadenylate-binding protein 1 (PABP-1) (Poly(A)-binding protein 1)	4.54801333053132	3.82594939739957	3.88479261672377	3.84902189574932	4.14605787733976	4.2612748398236
XM_005113204.2	0.748150078994197	NA	NA	XP_005113261.1	polyadenylate-binding protein 4-like isoform X2	K13126	P11940	PABPC1 PAB1 PABP1 PABPC2	Polyadenylate-binding protein 1 (PABP-1) (Poly(A)-binding protein 1)	11.0540778750186	11.0840140305168	11.1511786475706	11.0731586766631	10.9746777609594	11.1174290572269
XR_001185499.1	0.923837147624099	NA	NA	NA	NA	NA	NA	NA	NA	1.25401501801004	1.21808732193209	1.62416027458199	1.46341120466777	1.875948764184	2.06741577112301
XM_005113205.2	0.47410927356287	NA	NA	XP_005113262.1	caltractin-like	K16465	Q12798	CETN1 CEN1 CETN	Centrin-1 (Caltractin isoform 2)	1.34834169032441	1.42138651765645	1.65538282273814	1.07193955190975	1.24103268653779	1.18501829346837
XM_005113206.2	0.939105236566622	NA	NA	XP_005113263.1	nitrilase homolog 1-like	K11206	Q86X76	NIT1	Deaminated glutathione amidase (dGSH amidase) (EC 3.5.1.128) (Nitrilase homolog 1)	4.04124358788393	3.91671915658285	3.96558223011128	3.94479255265447	2.74064709202469	3.86831561496556
XM_005113207.2	0.99999861640293	NA	NA	XP_005113264.1	nitrilase homolog 1-like	K11206	Q86X76	NIT1	Deaminated glutathione amidase (dGSH amidase) (EC 3.5.1.128) (Nitrilase homolog 1)	1.81282287858727	1.73675691305879	2.45063190872259	2.82469344911887	3.22234930879445	1.95395431861509
XM_013090952.1	0.615473010961285	NA	NA	XP_012946406.1	branched-chain-amino-acid aminotransferase, cytosolic-like	K00826	P54687	BCAT1 BCT1 ECA39	Branched-chain-amino-acid aminotransferase, cytosolic (BCAT(c)) (EC 2.6.1.42) (Protein ECA39)	3.33431100907236	3.37765090163371	3.12165646919931	2.86974371434634	3.11866686111257	2.98649266582708
XM_013090953.1	0.341780802582839	NA	NA	XP_012946407.1	WD repeat-containing protein 60-like	K22869	Q8WVS4	WDR60	WD repeat-containing protein 60	1.50278258797686	1.51591193869953	1.4179133375286	1.15739525614124	1.33615474502303	1.18806891577922
XM_005113212.2	0.852923922380199	NA	NA	XP_005113269.2	leucine-rich repeat-containing protein 1-like	K16175	Q9BTT6	LRRC1 LANO	Leucine-rich repeat-containing protein 1 (LANO adapter protein) (LAP and no PDZ protein)	2.15837175480391	2.22636507149858	2.47953588103605	2.14278368844391	2.30601146547394	2.31982593959709
XM_005113215.2	0.179552920686125	NA	NA	NA	NA	NA	NA	NA	NA	4.05781106138856	3.90495944512294	3.65642275876422	4.27451712277247	4.34704894439355	4.44340227506614
NM_001204706.1	0.00984310094375816	B3	DOWN	NA	NA	NA	NA	NA	NA	5.55534773395522	5.69518623404667	5.97342640412428	4.42043379230844	3.72596307406068	4.32166679813652
XM_005113219.2	0.932552253541075	NA	NA	XP_005113276.2	voltage-dependent calcium channel type D subunit alpha-1-like		A0A0A0MR67	CACNA1C	Voltage-dependent L-type calcium channel subunit alpha	1.25824294565991	1.25462718995047	1.69256897668965	1.12179389271112	1.493173457515	1.35072212773796
XM_005113223.2	0.231090770453109	NA	NA	XP_005113280.2	CD81 antigen-like		P41732	TSPAN7 A15 DXS1692E MXS1 TM4SF2	Tetraspanin-7 (Tspan-7) (Cell surface glycoprotein A15) (Membrane component chromosome X surface marker 1) (T-cell acute lymphoblastic leukemia-associated antigen 1) (TALLA-1) (Transmembrane 4 superfamily member 2) (CD antigen CD231)	3.86500290000581	3.6915427949667	3.69076124518014	3.36970010987666	3.7427545857283	3.84167536023051
NM_001204649.1	0.320555157823414	NA	NA	NA	NA	NA	NA	NA	NA	4.61278424015656	4.6621359044797	4.51804852594452	4.60986483428344	4.47275409938708	5.12034947615936
XM_013090966.1	0.493962621739523	NA	NA	XP_012946420.1	transcription initiation factor IIA subunit 2-like	K03123	P52657	GTF2A2 TF2A2	Transcription initiation factor IIA subunit 2 (General transcription factor IIA subunit 2) (TFIIA p12 subunit) (TFIIA-12) (TFIIAS) (Transcription initiation factor IIA gamma chain) (TFIIA-gamma)	6.28600246264809	6.29936648420876	6.0778397930371	6.29836120102976	6.09986700557527	5.95400281232553
XM_013090967.1	0.0922022998847592	NA	NA	NA	NA	NA	NA	NA	NA	1.27382701366019	1.3490085507084	1.42854796558039	1.00999866687535	1.15213839725327	1.27670376395513
XM_013090968.1	0.470392959742853	NA	NA	NA	NA	NA	NA	NA	NA	1.21033923436465	1.55290514772871	1.70089086406435	1.2071712884451	1.45537487570039	1.57925488077866
XM_013090971.1	0.9031723736838	NA	NA	NA	NA	NA	NA	NA	NA	1.3905883188123	1.20607723777356	1.47237153630505	1.54762103250013	0.53848999136777	1.87392378155603
XM_005113227.2	0.60880355944318	NA	NA	NA	NA	NA	NA	NA	NA	1.12647414994545	1.05498773296464	0.977954839281941	0.675007186271402	0.503496243150682	0.629649121718335
XM_005113233.2	0.0545846706331139	NA	NA	XP_005113290.2	steroid hormone receptor ERR2-like	K08554	C9JU32	ESRRG	Estrogen-related receptor gamma (Fragment)	1.79436983224134	2.00462348904041	2.184117257089	1.74836749405399	2.13999014477474	1.69702411752089
XM_005113236.2	0.775838677396172	NA	NA	XP_005113293.2	arginine--tRNA ligase, cytoplasmic-like	K01887	P54136	RARS	Arginine--tRNA ligase, cytoplasmic (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)	4.40152239410234	4.25820785503801	4.71640214874438	5.05562679954982	4.5987571247066	4.77744380488867
XM_013090978.1	0.583280256157133	NA	NA	XP_012946432.1	uncharacterized protein LOC106013998	K16731	Q92805	GOLGA1	Golgin subfamily A member 1 (Golgin-97)	1.5242678225175	1.93519028797903	1.74734082039055	1.60809647146514	1.88949855849907	1.70566667732066
XM_005113237.2	0.491520622290373	NA	NA	NA	NA	NA	NA	NA	NA	1.26279778236077	1.75478906414964	1.63577016356137	1.36933920028203	1.23308224350006	1.52425360657149
XM_013090980.1	0.0262773292999479	NA	NA	XP_012946434.1	uncharacterized protein LOC101864590	K09191	A0A1X7SBT5	GTF3A	Transcription factor IIIA	1.977056106935	1.78036241826731	1.68108931705727	2.019877104634	1.61062867579533	1.82533876291425
XR_221271.2	0.521338085862673	NA	NA	NA	NA	NA	NA	NA	NA	4.09526962652278	3.91877695562421	3.5073246141076	3.8998761497979	3.6480820692776	4.38654531377927
XM_005113242.2	0.0400534963207939	NA	NA	XP_005113299.2	one cut domain family member 2-like		O95948	ONECUT2 HNF6B	One cut domain family member 2 (Hepatocyte nuclear factor 6-beta) (HNF-6-beta) (One cut homeobox 2) (Transcription factor ONECUT-2) (OC-2)	3.37384589449324	3.44155306660719	3.5906306492627	2.81504781831956	3.0991070395148	3.11811062494985
XM_013090983.1	0.99999861640293	NA	NA	NA	NA	NA	NA	NA	NA	1.05315861878124	1.17220005473976	1.15446529500992	1.17597241286027	1.35209074390961	1.12581651816121
XM_013090986.1	0.937070670834242	NA	NA	XP_012946440.1	V-type proton ATPase catalytic subunit A isoform 2-like	K02145	P38606	ATP6V1A ATP6A1 ATP6V1A1 VPP2	V-type proton ATPase catalytic subunit A (V-ATPase subunit A) (EC 7.1.2.2) (V-ATPase 69 kDa subunit) (Vacuolar ATPase isoform VA68) (Vacuolar proton pump subunit alpha)	3.39878688818643	3.27197767195101	3.14012112875061	3.29259409993756	3.08723995857413	3.13802132463838
XM_005113246.2	0.492934377462752	NA	NA	XP_005113303.2	uncharacterized protein LOC101847015	K22388	C9J3V0	NAB1	NGFI-A-binding protein 1 (Fragment)	2.74468732631541	2.73811785779616	2.87283182591627	2.71157498382377	2.92956250948532	2.95577812627539
NM_001204684.1	0.528745823372381	NA	NA	NP_001191613.1	Mnk	K04372	Q9HBH9	MKNK2 GPRK7 MNK2	MAP kinase-interacting serine/threonine-protein kinase 2 (EC 2.7.11.1) (MAP kinase signal-integrating kinase 2) (MAPK signal-integrating kinase 2) (Mnk2)	4.35594070383662	4.17048219670899	4.37807448198921	4.25441191837457	4.32228821631526	4.44769168364244
